,Sex,Age group,VALUE,REF_DATE,UOM
3850916,Both sexes,40 to 44 years,3.6,2020-03-01,Percentage
3850917,Both sexes,45 to 49 years,8.4,2020-03-01,Percentage
3850918,Both sexes,50 to 54 years,8.9,2020-03-01,Percentage
3850919,Both sexes,55 to 59 years,8.1,2020-03-01,Percentage
3850920,Both sexes,60 to 64 years,13.6,2020-03-01,Percentage
3850921,Both sexes,65 years and over,13.1,2020-03-01,Percentage
3850922,Both sexes,65 to 69 years,19.2,2020-03-01,Percentage
3850923,Both sexes,70 years and over,,2020-03-01,Percentage
3850924,Males,15 years and over,12.3,2020-03-01,Percentage
3850925,Males,15 to 24 years,19.0,2020-03-01,Percentage
3850926,Males,25 years and over,11.3,2020-03-01,Percentage
3850927,Males,25 to 44 years,11.3,2020-03-01,Percentage
3850928,Males,45 to 64 years,10.7,2020-03-01,Percentage
3850929,Males,45 years and over,11.3,2020-03-01,Percentage
3850930,Males,25 to 54 years,10.3,2020-03-01,Percentage
3850931,Males,55 years and over,13.5,2020-03-01,Percentage
3850932,Males,15 to 64 years,12.1,2020-03-01,Percentage
3850933,Males,15 to 19 years,23.1,2020-03-01,Percentage
3850934,Males,20 to 24 years,16.7,2020-03-01,Percentage
3850935,Males,25 to 29 years,12.6,2020-03-01,Percentage
3850936,Males,30 to 34 years,16.9,2020-03-01,Percentage
3850937,Males,35 to 39 years,11.6,2020-03-01,Percentage
3850938,Males,40 to 44 years,4.9,2020-03-01,Percentage
3850939,Males,45 to 49 years,8.2,2020-03-01,Percentage
3850940,Males,50 to 54 years,9.3,2020-03-01,Percentage
3850941,Males,55 to 59 years,9.7,2020-03-01,Percentage
3850942,Males,60 to 64 years,17.0,2020-03-01,Percentage
3850943,Males,65 years and over,16.0,2020-03-01,Percentage
3850944,Males,65 to 69 years,25.0,2020-03-01,Percentage
3850945,Males,70 years and over,,2020-03-01,Percentage
3850946,Females,15 years and over,8.1,2020-03-01,Percentage
3850947,Females,15 to 24 years,15.8,2020-03-01,Percentage
3850948,Females,25 years and over,7.2,2020-03-01,Percentage
3850949,Females,25 to 44 years,5.9,2020-03-01,Percentage
3850950,Females,45 to 64 years,8.1,2020-03-01,Percentage
3850951,Females,45 years and over,8.1,2020-03-01,Percentage
3850952,Females,25 to 54 years,6.7,2020-03-01,Percentage
3850953,Females,55 years and over,8.0,2020-03-01,Percentage
3850954,Females,15 to 64 years,8.1,2020-03-01,Percentage
3850955,Females,15 to 19 years,18.7,2020-03-01,Percentage
3850956,Females,20 to 24 years,13.9,2020-03-01,Percentage
3850957,Females,25 to 29 years,7.2,2020-03-01,Percentage
3850958,Females,30 to 34 years,7.5,2020-03-01,Percentage
3850959,Females,35 to 39 years,7.1,2020-03-01,Percentage
3850960,Females,40 to 44 years,,2020-03-01,Percentage
3850961,Females,45 to 49 years,8.1,2020-03-01,Percentage
3850962,Females,50 to 54 years,8.0,2020-03-01,Percentage
3850963,Females,55 to 59 years,6.6,2020-03-01,Percentage
3850964,Females,60 to 64 years,9.9,2020-03-01,Percentage
3850965,Females,65 years and over,8.8,2020-03-01,Percentage
3850966,Females,65 to 69 years,13.3,2020-03-01,Percentage
3850967,Females,70 years and over,,2020-03-01,Percentage
3850968,Both sexes,15 years and over,58.1,2020-03-01,Percentage
3850969,Both sexes,15 to 24 years,56.1,2020-03-01,Percentage
3850970,Both sexes,25 years and over,58.4,2020-03-01,Percentage
3850971,Both sexes,25 to 44 years,82.4,2020-03-01,Percentage
3850972,Both sexes,45 to 64 years,73.3,2020-03-01,Percentage
3850973,Both sexes,45 years and over,47.3,2020-03-01,Percentage
3850974,Both sexes,25 to 54 years,84.0,2020-03-01,Percentage
3850975,Both sexes,55 years and over,32.9,2020-03-01,Percentage
3850976,Both sexes,15 to 64 years,73.8,2020-03-01,Percentage
3850977,Both sexes,15 to 19 years,42.2,2020-03-01,Percentage
3850978,Both sexes,20 to 24 years,69.4,2020-03-01,Percentage
3850979,Both sexes,25 to 29 years,81.6,2020-03-01,Percentage
3850980,Both sexes,30 to 34 years,81.1,2020-03-01,Percentage
3850981,Both sexes,35 to 39 years,84.5,2020-03-01,Percentage
3850982,Both sexes,40 to 44 years,82.0,2020-03-01,Percentage
3850983,Both sexes,45 to 49 years,87.1,2020-03-01,Percentage
3850984,Both sexes,50 to 54 years,86.4,2020-03-01,Percentage
3850985,Both sexes,55 to 59 years,73.1,2020-03-01,Percentage
3850986,Both sexes,60 to 64 years,50.3,2020-03-01,Percentage
3850987,Both sexes,65 years and over,11.0,2020-03-01,Percentage
3850988,Both sexes,65 to 69 years,20.2,2020-03-01,Percentage
3850989,Both sexes,70 years and over,6.5,2020-03-01,Percentage
3850990,Males,15 years and over,62.0,2020-03-01,Percentage
3850991,Males,15 to 24 years,61.0,2020-03-01,Percentage
3850992,Males,25 years and over,62.1,2020-03-01,Percentage
3850993,Males,25 to 44 years,86.3,2020-03-01,Percentage
3850994,Males,45 to 64 years,75.8,2020-03-01,Percentage
3850995,Males,45 years and over,50.5,2020-03-01,Percentage
3850996,Males,25 to 54 years,87.8,2020-03-01,Percentage
3850997,Males,55 years and over,35.8,2020-03-01,Percentage
3850998,Males,15 to 64 years,77.1,2020-03-01,Percentage
3850999,Males,15 to 19 years,45.0,2020-03-01,Percentage
3851000,Males,20 to 24 years,76.1,2020-03-01,Percentage
3851001,Males,25 to 29 years,85.5,2020-03-01,Percentage
3851002,Males,30 to 34 years,85.1,2020-03-01,Percentage
3851003,Males,35 to 39 years,88.8,2020-03-01,Percentage
3851004,Males,40 to 44 years,85.7,2020-03-01,Percentage
3851005,Males,45 to 49 years,90.9,2020-03-01,Percentage
3851006,Males,50 to 54 years,90.0,2020-03-01,Percentage
3851007,Males,55 to 59 years,73.0,2020-03-01,Percentage
3851008,Males,60 to 64 years,53.5,2020-03-01,Percentage
3851009,Males,65 years and over,14.2,2020-03-01,Percentage
3851010,Males,65 to 69 years,23.9,2020-03-01,Percentage
3851011,Males,70 years and over,9.5,2020-03-01,Percentage
3851012,Females,15 years and over,54.3,2020-03-01,Percentage
3851013,Females,15 to 24 years,50.8,2020-03-01,Percentage
3851014,Females,25 years and over,54.8,2020-03-01,Percentage
3851015,Females,25 to 44 years,78.5,2020-03-01,Percentage
3851016,Females,45 to 64 years,71.0,2020-03-01,Percentage
3851017,Females,45 years and over,44.2,2020-03-01,Percentage
3851018,Females,25 to 54 years,80.3,2020-03-01,Percentage
3851019,Females,55 years and over,30.1,2020-03-01,Percentage
3851020,Females,15 to 64 years,70.5,2020-03-01,Percentage
3851021,Females,15 to 19 years,39.3,2020-03-01,Percentage
3851022,Females,20 to 24 years,62.2,2020-03-01,Percentage
3851023,Females,25 to 29 years,78.0,2020-03-01,Percentage
3851024,Females,30 to 34 years,77.0,2020-03-01,Percentage
3851025,Females,35 to 39 years,80.9,2020-03-01,Percentage
3851026,Females,40 to 44 years,77.9,2020-03-01,Percentage
3851027,Females,45 to 49 years,84.5,2020-03-01,Percentage
3851028,Females,50 to 54 years,82.3,2020-03-01,Percentage
3851029,Females,55 to 59 years,73.2,2020-03-01,Percentage
3851030,Females,60 to 64 years,47.3,2020-03-01,Percentage
3851031,Females,65 years and over,8.1,2020-03-01,Percentage
3851032,Females,65 to 69 years,17.0,2020-03-01,Percentage
3851033,Females,70 years and over,4.2,2020-03-01,Percentage
3851034,Both sexes,15 years and over,52.1,2020-03-01,Percentage
3851035,Both sexes,15 to 24 years,46.2,2020-03-01,Percentage
3851036,Both sexes,25 years and over,53.0,2020-03-01,Percentage
3851037,Both sexes,25 to 44 years,75.2,2020-03-01,Percentage
3851038,Both sexes,45 to 64 years,66.5,2020-03-01,Percentage
3851039,Both sexes,45 years and over,42.6,2020-03-01,Percentage
3851040,Both sexes,25 to 54 years,76.7,2020-03-01,Percentage
3851041,Both sexes,55 years and over,29.3,2020-03-01,Percentage
3851042,Both sexes,15 to 64 years,66.3,2020-03-01,Percentage
3851043,Both sexes,15 to 19 years,33.1,2020-03-01,Percentage
3851044,Both sexes,20 to 24 years,58.4,2020-03-01,Percentage
3851045,Both sexes,25 to 29 years,73.2,2020-03-01,Percentage
3851046,Both sexes,30 to 34 years,71.2,2020-03-01,Percentage
3851047,Both sexes,35 to 39 years,76.6,2020-03-01,Percentage
3851048,Both sexes,40 to 44 years,79.1,2020-03-01,Percentage
3851049,Both sexes,45 to 49 years,80.0,2020-03-01,Percentage
3851050,Both sexes,50 to 54 years,78.7,2020-03-01,Percentage
3851051,Both sexes,55 to 59 years,67.2,2020-03-01,Percentage
3851052,Both sexes,60 to 64 years,43.3,2020-03-01,Percentage
3851053,Both sexes,65 years and over,9.6,2020-03-01,Percentage
3851054,Both sexes,65 to 69 years,16.3,2020-03-01,Percentage
3851055,Both sexes,70 years and over,6.3,2020-03-01,Percentage
3851056,Males,15 years and over,54.4,2020-03-01,Percentage
3851057,Males,15 to 24 years,49.4,2020-03-01,Percentage
3851058,Males,25 years and over,55.2,2020-03-01,Percentage
3851059,Males,25 to 44 years,76.5,2020-03-01,Percentage
3851060,Males,45 to 64 years,67.7,2020-03-01,Percentage
3851061,Males,45 years and over,44.8,2020-03-01,Percentage
3851062,Males,25 to 54 years,78.7,2020-03-01,Percentage
3851063,Males,55 years and over,30.9,2020-03-01,Percentage
3851064,Males,15 to 64 years,67.8,2020-03-01,Percentage
3851065,Males,15 to 19 years,34.7,2020-03-01,Percentage
3851066,Males,20 to 24 years,63.4,2020-03-01,Percentage
3851067,Males,25 to 29 years,74.8,2020-03-01,Percentage
3851068,Males,30 to 34 years,71.2,2020-03-01,Percentage
3851069,Males,35 to 39 years,78.0,2020-03-01,Percentage
3851070,Males,40 to 44 years,81.5,2020-03-01,Percentage
3851071,Males,45 to 49 years,83.1,2020-03-01,Percentage
3851072,Males,50 to 54 years,81.6,2020-03-01,Percentage
3851073,Males,55 to 59 years,65.9,2020-03-01,Percentage
3851074,Males,60 to 64 years,44.1,2020-03-01,Percentage
3851075,Males,65 years and over,11.9,2020-03-01,Percentage
3851076,Males,65 to 69 years,17.9,2020-03-01,Percentage
3851077,Males,70 years and over,8.9,2020-03-01,Percentage
3851078,Females,15 years and over,49.9,2020-03-01,Percentage
3851079,Females,15 to 24 years,42.7,2020-03-01,Percentage
3851080,Females,25 years and over,50.9,2020-03-01,Percentage
3851081,Females,25 to 44 years,73.9,2020-03-01,Percentage
3851082,Females,45 to 64 years,65.3,2020-03-01,Percentage
3851083,Females,45 years and over,40.6,2020-03-01,Percentage
3851084,Females,25 to 54 years,74.8,2020-03-01,Percentage
3851085,Females,55 years and over,27.7,2020-03-01,Percentage
3851086,Females,15 to 64 years,64.8,2020-03-01,Percentage
3851087,Females,15 to 19 years,31.4,2020-03-01,Percentage
3851088,Females,20 to 24 years,53.6,2020-03-01,Percentage
3851089,Females,25 to 29 years,72.4,2020-03-01,Percentage
3851090,Females,30 to 34 years,71.3,2020-03-01,Percentage
3851091,Females,35 to 39 years,75.1,2020-03-01,Percentage
3851092,Females,40 to 44 years,76.6,2020-03-01,Percentage
3851093,Females,45 to 49 years,77.6,2020-03-01,Percentage
3851094,Females,50 to 54 years,75.7,2020-03-01,Percentage
3851095,Females,55 to 59 years,68.4,2020-03-01,Percentage
3851096,Females,60 to 64 years,42.6,2020-03-01,Percentage
3851097,Females,65 years and over,7.4,2020-03-01,Percentage
3851098,Females,65 to 69 years,14.7,2020-03-01,Percentage
3851099,Females,70 years and over,4.2,2020-03-01,Percentage
3851100,Both sexes,15 years and over,7102.4,2020-03-01,Persons
3851101,Both sexes,15 to 24 years,891.5,2020-03-01,Persons
3851102,Both sexes,25 years and over,6210.9,2020-03-01,Persons
3851103,Both sexes,25 to 44 years,2279.7,2020-03-01,Persons
3851104,Both sexes,45 to 64 years,2294.5,2020-03-01,Persons
3851105,Both sexes,45 years and over,3931.2,2020-03-01,Persons
3851106,Both sexes,25 to 54 years,3343.2,2020-03-01,Persons
3851107,Both sexes,55 years and over,2867.7,2020-03-01,Persons
3851108,Both sexes,15 to 64 years,5465.7,2020-03-01,Persons
3851109,Both sexes,15 to 19 years,409.5,2020-03-01,Persons
3851110,Both sexes,20 to 24 years,482.0,2020-03-01,Persons
3851111,Both sexes,25 to 29 years,566.5,2020-03-01,Persons
3851112,Both sexes,30 to 34 years,548.3,2020-03-01,Persons
3851113,Both sexes,35 to 39 years,590.0,2020-03-01,Persons
3851114,Both sexes,40 to 44 years,574.9,2020-03-01,Persons
3851115,Both sexes,45 to 49 years,508.6,2020-03-01,Persons
3851116,Both sexes,50 to 54 years,555.0,2020-03-01,Persons
3851117,Both sexes,55 to 59 years,625.9,2020-03-01,Persons
3851118,Both sexes,60 to 64 years,605.1,2020-03-01,Persons
3851119,Both sexes,65 years and over,1636.7,2020-03-01,Persons
3851120,Both sexes,65 to 69 years,516.7,2020-03-01,Persons
3851121,Both sexes,70 years and over,1120.0,2020-03-01,Persons
3851122,Males,15 years and over,3526.4,2020-03-01,Persons
3851123,Males,15 to 24 years,455.1,2020-03-01,Persons
3851124,Males,25 years and over,3071.3,2020-03-01,Persons
3851125,Males,25 to 44 years,1151.6,2020-03-01,Persons
3851126,Males,45 to 64 years,1157.7,2020-03-01,Persons
3851127,Males,45 years and over,1919.6,2020-03-01,Persons
3851128,Males,25 to 54 years,1691.8,2020-03-01,Persons
3851129,Males,55 years and over,1379.5,2020-03-01,Persons
3851130,Males,15 to 64 years,2764.5,2020-03-01,Persons
3851131,Males,15 to 19 years,209.3,2020-03-01,Persons
3851132,Males,20 to 24 years,245.8,2020-03-01,Persons
3851133,Males,25 to 29 years,285.1,2020-03-01,Persons
3851134,Males,30 to 34 years,276.5,2020-03-01,Persons
3851135,Males,35 to 39 years,294.0,2020-03-01,Persons
3851136,Males,40 to 44 years,296.1,2020-03-01,Persons
3851137,Males,45 to 49 years,252.9,2020-03-01,Persons
3851138,Males,50 to 54 years,287.2,2020-03-01,Persons
3851139,Males,55 to 59 years,315.2,2020-03-01,Persons
3851140,Males,60 to 64 years,302.4,2020-03-01,Persons
3851141,Males,65 years and over,762.0,2020-03-01,Persons
3851142,Males,65 to 69 years,256.0,2020-03-01,Persons
3851143,Males,70 years and over,506.0,2020-03-01,Persons
3851144,Females,15 years and over,3576.0,2020-03-01,Persons
3851145,Females,15 to 24 years,436.4,2020-03-01,Persons
3851146,Females,25 years and over,3139.6,2020-03-01,Persons
3851147,Females,25 to 44 years,1128.0,2020-03-01,Persons
3851148,Females,45 to 64 years,1136.8,2020-03-01,Persons
3851149,Females,45 years and over,2011.6,2020-03-01,Persons
3851150,Females,25 to 54 years,1651.5,2020-03-01,Persons
3851151,Females,55 years and over,1488.2,2020-03-01,Persons
3851152,Females,15 to 64 years,2701.2,2020-03-01,Persons
3851153,Females,15 to 19 years,200.1,2020-03-01,Persons
3851154,Females,20 to 24 years,236.2,2020-03-01,Persons
3851155,Females,25 to 29 years,281.4,2020-03-01,Persons
3851156,Females,30 to 34 years,271.8,2020-03-01,Persons
3851157,Females,35 to 39 years,296.0,2020-03-01,Persons
3851158,Females,40 to 44 years,278.8,2020-03-01,Persons
3851159,Females,45 to 49 years,255.7,2020-03-01,Persons
3851160,Females,50 to 54 years,267.8,2020-03-01,Persons
3851161,Females,55 to 59 years,310.7,2020-03-01,Persons
3851162,Females,60 to 64 years,302.7,2020-03-01,Persons
3851163,Females,65 years and over,874.8,2020-03-01,Persons
3851164,Females,65 to 69 years,260.7,2020-03-01,Persons
3851165,Females,70 years and over,614.0,2020-03-01,Persons
3851166,Both sexes,15 years and over,4425.2,2020-03-01,Persons
3851167,Both sexes,15 to 24 years,573.8,2020-03-01,Persons
3851168,Both sexes,25 years and over,3851.4,2020-03-01,Persons
3851169,Both sexes,25 to 44 years,1991.1,2020-03-01,Persons
3851170,Both sexes,45 to 64 years,1691.7,2020-03-01,Persons
3851171,Both sexes,45 years and over,1860.3,2020-03-01,Persons
3851172,Both sexes,25 to 54 years,2902.7,2020-03-01,Persons
3851173,Both sexes,55 years and over,948.7,2020-03-01,Persons
3851174,Both sexes,15 to 64 years,4256.6,2020-03-01,Persons
3851175,Both sexes,15 to 19 years,209.5,2020-03-01,Persons
3851176,Both sexes,20 to 24 years,364.2,2020-03-01,Persons
3851177,Both sexes,25 to 29 years,482.4,2020-03-01,Persons
3851178,Both sexes,30 to 34 years,487.1,2020-03-01,Persons
3851179,Both sexes,35 to 39 years,515.2,2020-03-01,Persons
3851180,Both sexes,40 to 44 years,506.5,2020-03-01,Persons
3851181,Both sexes,45 to 49 years,450.6,2020-03-01,Persons
3851182,Both sexes,50 to 54 years,461.0,2020-03-01,Persons
3851183,Both sexes,55 to 59 years,460.0,2020-03-01,Persons
3851184,Both sexes,60 to 64 years,320.1,2020-03-01,Persons
3851185,Both sexes,65 years and over,168.6,2020-03-01,Persons
3851186,Both sexes,65 to 69 years,107.0,2020-03-01,Persons
3851187,Both sexes,70 years and over,61.6,2020-03-01,Persons
3851188,Males,15 years and over,2319.2,2020-03-01,Persons
3851189,Males,15 to 24 years,287.4,2020-03-01,Persons
3851190,Males,25 years and over,2031.8,2020-03-01,Persons
3851191,Males,25 to 44 years,1029.2,2020-03-01,Persons
3851192,Males,45 to 64 years,896.1,2020-03-01,Persons
3851193,Males,45 years and over,1002.6,2020-03-01,Persons
3851194,Males,25 to 54 years,1500.6,2020-03-01,Persons
3851195,Males,55 years and over,531.2,2020-03-01,Persons
3851196,Males,15 to 64 years,2212.7,2020-03-01,Persons
3851197,Males,15 to 19 years,102.5,2020-03-01,Persons
3851198,Males,20 to 24 years,184.9,2020-03-01,Persons
3851199,Males,25 to 29 years,240.9,2020-03-01,Persons
3851200,Males,30 to 34 years,255.6,2020-03-01,Persons
3851201,Males,35 to 39 years,258.9,2020-03-01,Persons
3851202,Males,40 to 44 years,273.8,2020-03-01,Persons
3851203,Males,45 to 49 years,224.0,2020-03-01,Persons
3851204,Males,50 to 54 years,247.4,2020-03-01,Persons
3851205,Males,55 to 59 years,242.7,2020-03-01,Persons
3851206,Males,60 to 64 years,182.0,2020-03-01,Persons
3851207,Males,65 years and over,106.5,2020-03-01,Persons
3851208,Males,65 to 69 years,62.5,2020-03-01,Persons
3851209,Males,70 years and over,44.0,2020-03-01,Persons
3851210,Females,15 years and over,2106.0,2020-03-01,Persons
3851211,Females,15 to 24 years,286.4,2020-03-01,Persons
3851212,Females,25 years and over,1819.6,2020-03-01,Persons
3851213,Females,25 to 44 years,961.9,2020-03-01,Persons
3851214,Females,45 to 64 years,795.6,2020-03-01,Persons
3851215,Females,45 years and over,857.7,2020-03-01,Persons
3851216,Females,25 to 54 years,1402.1,2020-03-01,Persons
3851217,Females,55 years and over,417.5,2020-03-01,Persons
3851218,Females,15 to 64 years,2043.9,2020-03-01,Persons
3851219,Females,15 to 19 years,107.0,2020-03-01,Persons
3851220,Females,20 to 24 years,179.4,2020-03-01,Persons
3851221,Females,25 to 29 years,241.5,2020-03-01,Persons
3851222,Females,30 to 34 years,231.5,2020-03-01,Persons
3851223,Females,35 to 39 years,256.3,2020-03-01,Persons
3851224,Females,40 to 44 years,232.7,2020-03-01,Persons
3851225,Females,45 to 49 years,226.6,2020-03-01,Persons
3851226,Females,50 to 54 years,213.6,2020-03-01,Persons
3851227,Females,55 to 59 years,217.3,2020-03-01,Persons
3851228,Females,60 to 64 years,138.1,2020-03-01,Persons
3851229,Females,65 years and over,62.1,2020-03-01,Persons
3851230,Females,65 to 69 years,44.5,2020-03-01,Persons
3851231,Females,70 years and over,17.6,2020-03-01,Persons
3851232,Both sexes,15 years and over,4037.0,2020-03-01,Persons
3851233,Both sexes,15 to 24 years,467.8,2020-03-01,Persons
3851234,Both sexes,25 years and over,3569.2,2020-03-01,Persons
3851235,Both sexes,25 to 44 years,1855.4,2020-03-01,Persons
3851236,Both sexes,45 to 64 years,1563.8,2020-03-01,Persons
3851237,Both sexes,45 years and over,1713.8,2020-03-01,Persons
3851238,Both sexes,25 to 54 years,2712.2,2020-03-01,Persons
3851239,Both sexes,55 years and over,857.0,2020-03-01,Persons
3851240,Both sexes,15 to 64 years,3887.0,2020-03-01,Persons
3851241,Both sexes,15 to 19 years,163.7,2020-03-01,Persons
3851242,Both sexes,20 to 24 years,304.1,2020-03-01,Persons
3851243,Both sexes,25 to 29 years,446.1,2020-03-01,Persons
3851244,Both sexes,30 to 34 years,451.1,2020-03-01,Persons
3851245,Both sexes,35 to 39 years,484.5,2020-03-01,Persons
3851246,Both sexes,40 to 44 years,473.6,2020-03-01,Persons
3851247,Both sexes,45 to 49 years,423.5,2020-03-01,Persons
